id,rating_numerator,name,retweet_count,favorite_count,type,p1_dog,display_text_range,created_date,created_time
667546741521195010,9,George,106,303,toy_poodle,True,140,2015-11-20,3
667544320556335104,10,Kial,456,760,Pomeranian,True,139,2015-11-20,3
667538891197542400,9,a,58,174,Yorkshire_terrier,True,117,2015-11-20,3
667534815156183040,8,Frank,443,715,Pembroke,True,140,2015-11-20,2
667530908589760512,10,Naphaniel,206,410,golden_retriever,True,113,2015-11-20,2
667517642048163840,8,Dook,165,332,Italian_greyhound,True,143,2015-11-20,1
667502640335572993,11,Hall,193,485,Labrador_retriever,True,140,2015-11-20,0
667495797102141441,9,Philippe,231,456,Chihuahua,True,140,2015-11-20,0
667470559035432960,11,a,85,225,toy_poodle,True,138,2015-11-19,22
667455448082227200,7,Reese,53,171,Tibetan_terrier,True,137,2015-11-19,21
667453023279554560,11,Cupcake,73,279,Labrador_retriever,True,86,2015-11-19,21
667405339315146752,7,Biden,196,409,Saint_Bernard,True,65,2015-11-19,18
667393430834667520,8,Fwed,50,168,papillon,True,132,2015-11-19,17
667211855547486208,9,Genevieve,209,426,golden_retriever,True,133,2015-11-19,5
667200525029539841,11,Joshwa,227,544,Siberian_husky,True,139,2015-11-19,4
667182792070062081,10,Timison,5254,12493,golden_retriever,True,137,2015-11-19,3
667177989038297088,8,a,48,166,vizsla,True,134,2015-11-19,3
667174963120574464,9,Clarence,69,218,toy_poodle,True,131,2015-11-19,2
667171260800061440,10,Kenneth,72,186,giant_schnauzer,True,75,2015-11-19,2
667165590075940865,10,Churlie,965,2376,miniature_pinscher,True,135,2015-11-19,2
667160273090932737,11,Bradlay,50,219,golden_retriever,True,138,2015-11-19,1
667152164079423490,12,Pipsy,14567,42135,toy_poodle,True,143,2015-11-19,1
667119796878725120,10,Gabe,106,283,Pembroke,True,135,2015-11-18,23
667090893657276420,7,Clybe,105,286,Chihuahua,True,140,2015-11-18,21
667073648344346624,10,Dave,103,351,Chihuahua,True,106,2015-11-18,20
667062181243039745,10,Keet,45,191,Chesapeake_Bay_retriever,True,132,2015-11-18,19
666817836334096384,9,Jeph,209,442,miniature_schnauzer,True,137,2015-11-18,3
666804364988780544,8,Jockson,78,205,English_setter,True,135,2015-11-18,2
666781792255496192,10,a,168,325,Italian_greyhound,True,107,2015-11-18,0
666739327293083650,10,Lugan,59,206,miniature_poodle,True,140,2015-11-17,22
666701168228331520,8,a,182,371,Labrador_retriever,True,139,2015-11-17,19
666691418707132416,8,Christoper,42,158,German_shepherd,True,99,2015-11-17,18
666644823164719104,9,Jimothy,69,208,Ibizan_hound,True,140,2015-11-17,15
666454714377183233,10,Kreggory,179,447,dalmatian,True,96,2015-11-17,3
666447344410484738,9,Scout,19,90,curly-coated_retriever,True,119,2015-11-17,2
666418789513326592,10,Walter,39,107,toy_terrier,True,138,2015-11-17,0
666407126856765440,7,a,30,93,black-and-tan_coonhound,True,139,2015-11-17,0
666287406224695296,1,an,56,123,Maltese_dog,True,136,2015-11-16,16
666063827256086533,10,the,180,394,golden_retriever,True,107,2015-11-16,1
666058600524156928,8,the,47,99,miniature_poodle,True,135,2015-11-16,1
666055525042405380,10,a,196,367,chow,True,140,2015-11-16,0
666050758794694657,10,a,50,115,Bernese_mountain_dog,True,140,2015-11-16,0
666044226329800704,6,a,115,245,Rhodesian_ridgeback,True,137,2015-11-16,0
666033412701032449,9,a,36,100,German_shepherd,True,130,2015-11-15,23
666029285002620928,7,a,39,112,redbone,True,139,2015-11-15,23
